frame_id,time_sec,frame_valid,shoulder_l_x,shoulder_l_y,shoulder_l_valid,shoulder_r_x,shoulder_r_y,shoulder_r_valid,elbow_x,elbow_y,elbow_valid,wrist_x,wrist_y,wrist_valid,finger1_x,finger1_y,finger1_valid,finger2_x,finger2_y,finger2_valid
127,6.300000,1,739.595,405.305,1,576.994,395.639,1,585.844,509.449,1,614.479,610.482,1,620.853,644.892,1,627.465,635.403,1
128,6.366667,1,739.606,405.335,1,577.027,395.696,1,585.974,509.453,1,614.412,610.488,1,620.753,644.798,1,627.410,635.323,1
129,6.400000,1,739.620,405.351,1,577.072,395.717,1,586.085,509.443,1,614.358,610.475,1,620.667,644.733,1,627.376,635.264,1
130,6.466667,1,739.600,405.345,1,577.100,395.713,1,586.183,509.408,1,614.318,610.456,1,620.543,644.692,1,627.082,635.235,1
131,6.500000,1,739.562,405.352,1,577.108,395.717,1,586.273,509.394,1,614.284,610.446,1,620.421,644.639,1,626.864,635.203,1
132,6.566667,1,739.520,405.353,1,577.122,395.700,1,586.309,509.321,1,614.280,610.429,1,620.421,644.332,1,626.843,634.918,1
133,6.600000,1,739.472,405.344,1,577.128,395.697,1,586.346,509.291,1,614.286,610.417,1,620.474,644.090,1,626.971,634.732,1
134,6.666667,1,739.435,405.315,1,577.166,395.695,1,586.372,509.280,1,614.402,610.398,1,620.713,643.668,1,627.259,634.378,1
135,6.700000,1,739.420,405.286,1,577.183,395.695,1,586.469,509.304,1,614.456,610.400,1,620.818,643.486,1,627.386,634.232,1
136,6.766667,1,739.408,405.268,1,577.231,395.695,1,586.599,509.337,1,614.515,610.403,1,620.893,643.371,1,627.503,634.148,1
137,6.800000,1,739.406,405.253,1,577.243,395.689,1,586.691,509.361,1,614.556,610.398,1,620.937,643.212,1,627.579,634.039,1
138,6.866667,1,739.419,405.252,1,577.262,395.671,1,586.891,509.412,1,614.555,610.527,1,620.942,643.184,1,627.584,634.010,1
139,6.900000,1,739.459,405.259,1,577.289,395.650,1,587.100,509.427,1,614.545,610.649,1,620.947,643.166,1,627.590,633.998,1
140,6.966667,1,739.602,405.213,1,577.360,395.647,1,587.241,509.645,1,614.394,610.620,1,620.916,643.096,1,627.304,633.970,1
