frame_id,time_sec,update_ret,target_valid,major_fresh,finger_fresh,shoulder_l_x3d,shoulder_l_y3d,shoulder_l_z,shoulder_r_x3d,shoulder_r_y3d,shoulder_r_z,elbow_x3d,elbow_y3d,elbow_z,wrist_x3d,wrist_y3d,wrist_z,finger1_x3d,finger1_y3d,finger1_z,finger2_x3d,finger2_y3d,finger2_z,elbow_roll_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg,gripper_norm,target_frame_id,elbow_roll_observable,hand_fresh,body_frame_valid,raw_elbow_roll_deg,raw_elbow_pitch_deg,body_x_x,body_x_y,body_x_z,body_y_x,body_y_y,body_y_z,body_z_x,body_z_y,body_z_z,active_arm
45,2.205432,-1,0,1,1,0.988806,-0.584508,6.979042,-0.002068,-0.538664,6.853125,-0.385909,-1.154225,6.665930,-0.782075,-0.729858,6.378003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.895096,39.010075,0.000000,0.000000,1.0,45,1,0,1,62.401093,38.682106,-0.990839,0.045026,-0.127324,0.044888,0.998984,0.003951,0.127373,-0.001800,-0.991853,1
46,2.272263,-1,0,1,1,0.989545,-0.584562,6.979689,-0.001238,-0.538113,6.853360,-0.385834,-1.152833,6.664896,-0.780941,-0.729271,6.374756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.563782,39.010075,0.000000,0.000000,1.0,46,1,0,1,62.119247,38.589054,-0.990856,0.045432,-0.127046,0.045295,0.998966,0.003967,0.127095,-0.001823,-0.991889,1
47,2.305679,-1,0,1,1,0.989806,-0.584640,6.979924,-0.000953,-0.537855,6.853458,-0.385783,-1.152204,6.664313,-0.780472,-0.729000,6.373142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.426178,39.010075,0.000000,0.000000,1.0,47,1,0,1,61.997635,38.543041,-0.990857,0.045641,-0.126959,0.045509,0.998956,0.003937,0.127006,-0.001877,-0.991900,1
48,2.372510,-1,0,1,1,0.990209,-0.585236,6.979995,-0.000563,-0.537290,6.853623,-0.385683,-1.151005,6.663092,-0.779470,-0.728467,6.369835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.137787,38.767647,0.000000,0.000000,1.0,48,1,0,1,61.750854,38.442368,-0.990848,0.046296,-0.126794,0.046163,0.998926,0.003988,0.126842,-0.001902,-0.991921,1
49,2.405926,-1,0,1,1,0.990376,-0.585601,6.979862,-0.000432,-0.537041,6.853692,-0.385657,-1.150599,6.662670,-0.778921,-0.728288,6.368397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.013641,38.767647,0.000000,0.000000,1.0,49,1,0,1,61.627029,38.403461,-0.990844,0.046645,-0.126698,0.046516,0.998910,0.003973,0.126745,-0.001957,-0.991933,1
50,2.472757,-1,0,1,1,0.990912,-0.586333,6.978335,-0.000247,-0.536552,6.853806,-0.385465,-1.149866,6.661755,-0.777013,-0.727892,6.365106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.700729,38.767647,0.000000,0.000000,1.0,50,1,0,1,61.280884,38.342300,-0.990881,0.047533,-0.126075,0.047402,0.998868,0.004038,0.126125,-0.001975,-0.992013,1
51,2.506173,-1,0,1,1,0.991186,-0.586591,6.977297,-0.000186,-0.536332,6.853855,-0.385340,-1.149587,6.661350,-0.775952,-0.727715,6.363495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.553940,38.767647,0.000000,0.000000,1.0,51,1,0,1,61.096802,38.321823,-0.990913,0.047950,-0.125665,0.047824,0.998848,0.004020,0.125713,-0.002026,-0.992065,1
52,2.573004,-1,0,1,1,0.992021,-0.587083,6.975275,-0.000108,-0.536041,6.855830,-0.385384,-1.150447,6.664740,-0.774094,-0.728399,6.364663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.184158,38.767647,0.000000,0.000000,1.0,52,1,0,1,60.687988,38.310329,-0.991096,0.048820,-0.123878,0.048695,0.998806,0.004042,0.123928,-0.002026,-0.992289,1
53,2.606420,-1,0,1,1,0.992325,-0.587223,6.974260,-0.000086,-0.535821,6.856655,-0.385222,-1.150442,6.665740,-0.772901,-0.728449,6.364426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.008759,38.767647,0.000000,0.000000,1.0,53,1,0,1,60.462524,38.297802,-0.991198,0.049212,-0.122901,0.049093,0.998786,0.004001,0.122949,-0.002067,-0.992411,1
54,2.673251,-1,0,1,1,0.993011,-0.587249,6.973124,-0.000038,-0.535273,6.859931,-0.384499,-1.150070,6.668641,-0.770230,-0.728653,6.364569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.553223,38.535995,0.000000,0.000000,1.0,54,1,0,1,59.942001,38.225174,-0.991500,0.049986,-0.120118,0.049869,0.998748,0.003975,0.120167,-0.002049,-0.992752,1
