frame_id,time_sec,frame_valid,shoulder_l_x,shoulder_l_y,shoulder_l_valid,shoulder_r_x,shoulder_r_y,shoulder_r_valid,elbow_x,elbow_y,elbow_valid,wrist_x,wrist_y,wrist_valid,finger1_x,finger1_y,finger1_valid,finger2_x,finger2_y,finger2_valid
146,9.688951,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
147,9.755772,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
148,9.822592,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
149,9.889412,1,160.636,75.465,1,110.847,87.836,1,171.499,163.420,1,129.760,221.896,1,116.399,236.252,1,126.572,239.204,1
150,9.956233,1,161.286,75.852,1,110.928,86.139,1,174.438,164.581,1,125.986,221.428,1,116.122,236.127,1,126.370,239.605,1
151,10.023053,1,161.308,75.859,1,110.879,85.823,1,178.070,164.438,1,143.767,221.704,1,130.409,236.508,1,140.945,240.105,1
152,10.089873,1,160.944,75.857,1,111.160,85.091,1,180.657,164.151,1,154.268,223.308,1,140.784,239.101,1,152.245,242.368,1
153,10.156694,1,160.796,77.650,1,111.355,85.098,1,182.225,166.610,1,148.822,225.748,1,134.370,240.061,1,145.379,244.346,1
154,10.223514,1,159.396,82.091,1,117.010,85.086,1,183.776,167.913,1,170.940,234.174,1,162.019,251.112,1,174.509,253.241,1
155,10.290334,1,159.453,88.954,1,119.694,86.424,1,186.507,174.153,1,174.708,238.912,1,166.310,254.127,1,178.275,257.301,1
156,10.357155,1,162.986,95.689,1,123.087,89.317,1,188.985,183.000,1,175.676,242.623,1,168.169,257.120,1,179.217,260.127,1
157,10.423975,1,169.326,100.331,1,127.125,96.278,1,199.277,187.377,1,185.023,245.349,1,175.797,258.882,1,187.440,262.171,1
158,10.490795,1,175.935,107.740,1,131.376,103.663,1,209.178,198.854,1,184.138,258.024,1,174.339,273.356,1,186.147,276.198,1
159,10.557616,1,181.564,113.824,1,136.904,110.615,1,215.159,201.972,1,197.883,263.394,1,188.707,277.301,1,200.088,280.687,1
160,10.624436,1,188.684,120.252,1,142.932,117.855,1,220.162,208.988,1,188.120,263.883,1,175.742,273.769,1,186.327,280.419,1
161,10.691257,1,195.087,125.392,1,139.698,121.833,1,222.779,209.480,1,199.230,268.167,1,188.416,280.446,1,198.881,284.540,1
162,10.758077,1,200.051,130.168,1,140.842,125.434,1,224.378,211.572,1,216.186,273.126,1,211.456,285.258,1,219.409,288.668,1
163,10.824897,1,204.983,134.008,1,145.445,127.496,1,224.921,216.360,1,219.522,276.642,1,214.263,289.215,1,221.949,293.491,1
164,10.891718,1,209.248,137.803,1,154.808,132.610,1,223.152,223.225,1,213.326,281.206,1,206.917,295.930,1,215.203,300.139,1
165,10.958538,1,212.057,142.767,1,157.225,134.036,1,219.995,229.541,1,207.681,285.638,1,202.474,302.060,1,213.924,305.544,1
166,11.025358,1,216.074,143.560,1,163.586,139.919,1,220.204,230.432,1,204.236,285.895,1,196.665,302.073,1,206.718,306.209,1
167,11.092179,1,217.032,145.528,1,164.191,138.483,1,224.060,233.337,1,211.100,295.171,1,201.525,310.507,1,210.735,315.163,1
168,11.158999,1,219.088,144.840,1,168.287,141.731,1,225.721,232.878,1,148.415,220.054,1,127.244,204.535,1,128.395,219.654,1
169,11.225819,1,221.378,142.270,1,169.072,138.440,1,232.922,229.541,1,155.942,200.256,1,137.755,181.261,1,136.524,195.525,1
170,11.292640,1,222.714,139.969,1,172.138,136.070,1,237.083,227.623,1,158.399,191.430,1,143.294,170.031,1,140.625,184.924,1
171,11.359460,1,225.056,138.707,1,176.249,134.757,1,238.027,226.257,1,162.610,188.137,1,149.360,168.948,1,145.796,181.450,1
172,11.426280,1,228.930,137.878,1,177.348,134.526,1,240.035,224.241,1,166.054,182.958,1,152.397,164.837,1,149.198,175.889,1
173,11.493101,1,231.648,137.524,1,178.676,133.932,1,241.788,221.208,1,166.472,179.678,1,152.263,162.595,1,149.196,173.690,1
174,11.559921,1,234.458,137.218,1,177.909,132.211,1,241.560,217.234,1,166.423,176.166,1,153.215,157.193,1,149.929,167.682,1
175,11.626742,1,235.840,136.898,1,179.718,131.987,1,240.087,216.839,1,165.387,175.041,1,152.351,156.498,1,148.925,167.049,1
176,11.693562,1,239.139,136.707,1,181.601,131.751,1,239.917,216.803,1,163.968,171.607,1,151.455,152.280,1,147.816,162.999,1
177,11.760382,1,242.660,136.568,1,183.094,131.295,1,238.310,216.647,1,164.062,167.784,1,152.424,147.124,1,148.990,157.598,1
178,11.827203,1,246.007,136.463,1,184.366,130.208,1,235.089,216.481,1,164.782,163.690,1,158.490,141.537,1,149.530,151.585,1
179,11.894023,1,246.853,136.059,1,186.571,128.829,1,233.333,215.692,1,172.239,158.286,1,169.817,135.919,1,159.572,144.807,1
180,11.960843,1,248.642,135.245,1,187.337,126.765,1,232.228,214.187,1,178.068,155.151,1,177.187,131.538,1,166.584,140.563,1
181,12.027664,1,251.370,134.974,1,186.097,125.642,1,229.480,212.631,1,182.599,146.403,1,184.205,123.865,1,173.663,132.737,1
182,12.094484,1,253.451,133.235,1,186.688,119.862,1,228.364,207.199,1,186.376,135.894,1,190.516,115.442,1,181.298,132.416,1
183,12.161304,1,255.918,133.432,1,190.714,109.943,1,224.842,205.105,1,190.085,128.727,1,194.916,105.028,1,185.742,115.576,1
184,12.228125,1,257.179,132.244,1,198.397,110.044,1,219.198,198.560,1,188.485,123.970,1,191.484,103.171,1,182.070,114.816,1
185,12.294945,1,258.052,128.046,1,199.047,111.334,1,217.386,189.121,1,189.567,118.231,1,194.500,91.976,1,185.966,99.717,1
186,12.361765,1,258.581,122.451,1,198.540,105.572,1,214.746,179.963,1,200.241,108.087,1,208.874,81.050,1,196.906,87.379,1
187,12.428586,1,258.974,118.580,1,202.520,96.604,1,215.943,174.587,1,208.834,101.333,1,216.078,72.726,1,205.005,79.882,1
188,12.495406,1,260.601,116.824,1,202.397,101.544,1,232.338,156.486,1,212.952,87.117,1,212.437,63.192,1,203.652,66.179,1
189,12.562226,1,261.546,119.022,1,206.124,102.481,1,207.972,161.559,1,207.789,78.452,1,214.878,53.526,1,203.985,57.142,1
190,12.629047,1,262.347,119.921,1,208.037,102.843,1,197.106,159.163,1,209.180,78.996,1,223.175,50.504,1,210.630,53.393,1
191,12.695867,1,261.323,120.751,1,206.451,102.367,1,194.200,151.926,1,213.020,71.269,1,224.897,50.442,1,215.339,48.207,1
192,12.762688,1,260.671,120.898,1,205.734,102.837,1,187.995,151.681,1,213.004,69.031,1,225.104,50.000,1,216.543,46.302,1
